Platform,Year_of_Release,Genre,Critic_Score,Critic_Count,User_Score,User_Count,Rating
16,2003.0,7,72.0,39.0,8.2,33.0,7
16,2003.0,7,84.0,42.0,8.9,74.0,7
6,2003.0,7,76.0,29.0,8.1,24.0,2
7,2003.0,7,80.0,48.0,9.0,59.0,7
29,2003.0,7,,,,,8
16,2003.0,7,,,,,8
16,2003.0,7,,,,,8
13,2003.0,7,69.0,22.0,7.5,280.0,7
16,2003.0,7,,,,,8
16,2003.0,7,,,,,8
29,2003.0,7,,,,,8
13,2003.0,7,93.0,33.0,9.0,1497.0,7
16,2003.0,7,,,,,8
16,2003.0,7,81.0,19.0,7.7,19.0,7
16,2003.0,7,73.0,25.0,8.3,26.0,7
6,2003.0,7,,,8.9,9.0,1
6,2003.0,7,74.0,18.0,8.3,9.0,1
7,2003.0,7,71.0,24.0,8.2,13.0,7
7,2003.0,7,,,,,8
29,2003.0,7,71.0,31.0,8.2,6.0,5
7,2003.0,7,72.0,19.0,,,7
29,2003.0,7,,,,,8
6,2003.0,7,70.0,11.0,,,1
6,2003.0,7,77.0,20.0,8.1,19.0,2
16,2003.0,8,87.0,42.0,9.0,93.0,5
16,2003.0,8,73.0,27.0,8.2,63.0,5
29,2003.0,8,74.0,38.0,7.6,51.0,5
29,2003.0,8,77.0,45.0,7.8,49.0,5
16,2003.0,8,73.0,33.0,8.3,19.0,7
29,2003.0,8,84.0,34.0,8.4,49.0,5
16,2003.0,8,81.0,28.0,8.9,17.0,7
16,2003.0,8,69.0,21.0,7.8,16.0,5
29,2003.0,8,82.0,35.0,8.7,15.0,7
29,2003.0,8,69.0,22.0,6.3,7.0,5
16,2003.0,8,66.0,22.0,6.8,6.0,7
16,2003.0,8,64.0,23.0,8.3,63.0,5
16,2003.0,8,35.0,15.0,5.0,23.0,5
6,2003.0,8,78.0,13.0,,,1
16,2003.0,8,62.0,26.0,7.0,9.0,7
29,2003.0,8,,,,,8
29,2003.0,8,79.0,41.0,7.2,15.0,7
29,2003.0,8,74.0,20.0,5.8,11.0,5
7,2003.0,8,83.0,30.0,9.3,19.0,7
7,2003.0,8,85.0,52.0,8.5,42.0,1
16,2003.0,8,49.0,23.0,5.0,4.0,7
29,2003.0,8,63.0,25.0,,,7
7,2003.0,8,,,,,8
29,2003.0,8,62.0,24.0,,,7
29,2003.0,8,70.0,19.0,9.3,9.0,7
13,2003.0,8,83.0,40.0,7.4,396.0,5
7,2003.0,8,79.0,12.0,7.3,4.0,5
16,2003.0,8,73.0,17.0,9.0,5.0,7
6,2003.0,8,78.0,33.0,7.8,13.0,5
7,2003.0,8,56.0,24.0,8.2,17.0,1
13,2003.0,8,86.0,46.0,9.0,802.0,5
16,2003.0,8,52.0,13.0,5.3,9.0,5
29,2003.0,8,76.0,28.0,,,7
29,2003.0,8,57.0,17.0,6.7,7.0,5
6,2003.0,8,76.0,11.0,,,7
7,2003.0,8,40.0,8.0,,,7
29,2003.0,9,88.0,49.0,8.8,45.0,7
7,2003.0,9,75.0,36.0,7.6,50.0,7
16,2003.0,9,81.0,26.0,8.2,19.0,7
16,2003.0,9,77.0,21.0,9.1,18.0,1
16,2003.0,9,,,,,8
6,2003.0,9,,,,,8
29,2003.0,9,77.0,31.0,8.8,4.0,7
16,2003.0,9,73.0,26.0,,,7
16,2003.0,9,67.0,17.0,8.9,23.0,7
13,2003.0,9,88.0,22.0,8.2,49.0,1
13,2003.0,9,85.0,39.0,9.0,185.0,7
13,2003.0,9,72.0,15.0,8.7,55.0,7
7,2003.0,10,81.0,49.0,8.0,56.0,1
16,2003.0,10,,,,,8
16,2003.0,10,,,9.0,40.0,7
16,2003.0,10,61.0,21.0,7.9,9.0,1
29,2003.0,10,73.0,42.0,7.8,47.0,5
16,2003.0,10,,,,,8
16,2003.0,10,91.0,20.0,8.5,25.0,1
16,2003.0,10,89.0,18.0,8.4,38.0,1
16,2003.0,10,,,,,8
29,2003.0,10,89.0,44.0,8.2,31.0,1
16,2003.0,10,65.0,25.0,8.7,6.0,1
6,2003.0,10,,,,,8
29,2003.0,10,91.0,25.0,8.9,45.0,1
29,2003.0,10,74.0,29.0,8.8,16.0,1
29,2003.0,10,80.0,41.0,9.0,9.0,1
16,2003.0,10,,,8.5,17.0,7
29,2003.0,10,87.0,18.0,8.2,25.0,1
29,2003.0,10,77.0,33.0,8.4,7.0,5
16,2003.0,10,58.0,19.0,7.8,8.0,1
29,2003.0,10,80.0,34.0,7.7,20.0,1
16,2003.0,10,87.0,21.0,8.7,19.0,1
16,2003.0,10,90.0,19.0,7.0,22.0,1
16,2003.0,10,,,,,8
16,2003.0,10,61.0,15.0,,,1
29,2003.0,10,65.0,5.0,8.4,16.0,7
6,2003.0,10,,,,,8
16,2003.0,10,45.0,16.0,,,1
6,2003.0,10,,,,,1
6,2003.0,10,,,,,8
29,2003.0,10,71.0,31.0,8.2,11.0,1
16,2003.0,10,83.0,14.0,8.5,8.0,1
29,2003.0,10,89.0,22.0,8.6,14.0,1
29,2003.0,10,,,,,8
29,2003.0,10,88.0,25.0,8.4,24.0,1
29,2003.0,10,65.0,39.0,8.8,20.0,1
16,2003.0,10,,,,,8
16,2003.0,10,58.0,10.0,6.5,4.0,1
29,2003.0,10,,,,,8
6,2003.0,10,,,,,8
7,2003.0,10,60.0,11.0,,,1
29,2003.0,10,67.0,11.0,,,1
6,2003.0,10,,,,,8
7,2003.0,10,,,,,8
29,2003.0,10,49.0,12.0,,,1
6,2003.0,10,67.0,7.0,,,1
6,2003.0,11,88.0,31.0,9.2,144.0,1
6,2003.0,11,89.0,34.0,9.4,97.0,1
16,2003.0,11,,,,,8
16,2003.0,11,75.0,39.0,8.6,22.0,7
16,2003.0,11,60.0,9.0,8.8,25.0,7
6,2003.0,11,,,,,8
16,2003.0,11,,,,,8
16,2003.0,11,59.0,18.0,5.6,5.0,7
16,2003.0,11,68.0,21.0,8.7,14.0,7
29,2003.0,11,,,,,8
29,2003.0,11,62.0,8.0,8.3,12.0,1
16,2003.0,11,70.0,31.0,7.8,22.0,7
16,2003.0,11,78.0,18.0,9.1,13.0,7
6,2003.0,11,64.0,21.0,8.7,7.0,7
29,2003.0,11,70.0,22.0,,,7
16,2003.0,11,74.0,17.0,8.9,10.0,1
7,2003.0,11,69.0,23.0,7.6,19.0,7
13,2003.0,11,,,8.0,8.0,1
29,2003.0,11,69.0,20.0,8.4,10.0,7
13,2003.0,11,84.0,25.0,8.7,119.0,7
13,2003.0,11,89.0,30.0,9.0,274.0,7
13,2003.0,11,83.0,31.0,8.3,128.0,7
29,2003.0,11,57.0,13.0,,,7
13,2003.0,11,,,3.2,26.0,1
7,2003.0,11,71.0,19.0,7.8,6.0,7
16,2004.0,0,95.0,80.0,9.0,1588.0,5
16,2004.0,0,62.0,36.0,7.6,22.0,7
6,2004.0,0,55.0,13.0,,,1
16,2004.0,0,57.0,53.0,7.6,47.0,5
16,2004.0,0,85.0,53.0,8.6,73.0,5
6,2004.0,0,89.0,56.0,9.0,203.0,1
16,2004.0,0,,,,,8
29,2004.0,0,91.0,89.0,8.8,152.0,5
7,2004.0,0,63.0,27.0,7.1,7.0,7
6,2004.0,0,57.0,6.0,5.0,5.0,1
7,2004.0,0,86.0,55.0,7.2,74.0,1
6,2004.0,0,46.0,5.0,,,1
16,2004.0,0,49.0,6.0,6.2,5.0,1
6,2004.0,0,62.0,19.0,8.9,39.0,1
6,2004.0,0,60.0,25.0,7.0,12.0,1
16,2004.0,0,58.0,35.0,7.7,70.0,5
19,2004.0,0,62.0,26.0,7.3,24.0,7
6,2004.0,0,56.0,4.0,,,1
16,2004.0,0,65.0,8.0,7.3,8.0,1
16,2004.0,0,72.0,17.0,8.6,13.0,7
16,2004.0,0,,,,,8
6,2004.0,0,,,,,2
7,2004.0,0,49.0,6.0,,,1
6,2004.0,0,53.0,4.0,,,1
6,2004.0,0,,,,,8
16,2004.0,0,,,,,1
16,2004.0,0,71.0,29.0,8.8,19.0,7
6,2004.0,0,,,,,1
16,2004.0,0,90.0,34.0,8.5,35.0,7
7,2004.0,0,65.0,8.0,,,1
6,2004.0,0,,,,,8
6,2004.0,0,68.0,33.0,7.1,23.0,5
29,2004.0,0,66.0,33.0,7.7,22.0,5
7,2004.0,0,86.0,39.0,8.3,19.0,7
7,2004.0,0,,,,,8
16,2004.0,0,85.0,29.0,7.7,17.0,7
6,2004.0,0,40.0,5.0,7.8,5.0,1
16,2004.0,0,71.0,40.0,6.8,18.0,7
29,2004.0,0,74.0,37.0,7.9,19.0,5
16,2004.0,0,58.0,33.0,8.0,24.0,5
6,2004.0,0,65.0,4.0,,,1
29,2004.0,0,,,,,8
6,2004.0,0,,,,,1
6,2004.0,0,30.0,15.0,3.0,4.0,7
6,2004.0,0,62.0,4.0,,,1
29,2004.0,0,81.0,37.0,8.5,35.0,7
29,2004.0,0,72.0,17.0,6.5,6.0,7
16,2004.0,0,54.0,29.0,6.9,7.0,1
16,2004.0,0,52.0,31.0,7.0,6.0,7
16,2004.0,0,58.0,34.0,7.6,5.0,5
6,2004.0,0,,,,,8
29,2004.0,0,71.0,20.0,9.0,5.0,7
16,2004.0,0,75.0,27.0,8.3,6.0,7
6,2004.0,0,75.0,21.0,8.4,7.0,7
6,2004.0,0,,,,,8
6,2004.0,0,68.0,16.0,,,1
29,2004.0,0,69.0,36.0,4.3,4.0,7
16,2004.0,0,59.0,21.0,8.4,10.0,7
16,2004.0,0,53.0,8.0,,,1
6,2004.0,0,40.0,9.0,,,1
29,2004.0,0,84.0,37.0,8.3,16.0,5
16,2004.0,0,62.0,29.0,6.7,7.0,5
16,2004.0,0,,,,,8
16,2004.0,0,55.0,30.0,,,7
29,2004.0,0,53.0,7.0,,,1
29,2004.0,0,53.0,11.0,4.5,8.0,7
7,2004.0,0,57.0,9.0,,,1
29,2004.0,0,59.0,26.0,6.8,4.0,5
7,2004.0,0,59.0,17.0,,,7
6,2004.0,1,84.0,16.0,8.6,58.0,1
6,2004.0,1,89.0,50.0,9.0,132.0,1
6,2004.0,1,39.0,6.0,7.6,5.0,1
6,2004.0,1,73.0,8.0,7.5,39.0,1
6,2004.0,1,,,,,1
6,2004.0,1,58.0,9.0,8.6,18.0,1
16,2004.0,1,65.0,34.0,8.6,20.0,2
16,2004.0,1,60.0,44.0,6.3,18.0,5
6,2004.0,1,,,,,8
16,2004.0,1,39.0,10.0,4.3,6.0,1
6,2004.0,1,,,,,1
6,2004.0,1,,,,,8
29,2004.0,1,62.0,49.0,6.4,13.0,5
16,2004.0,1,67.0,31.0,8.4,8.0,5
6,2004.0,1,,,,,8
7,2004.0,1,40.0,7.0,4.7,9.0,1
6,2004.0,1,,,,,8
6,2004.0,1,,,,,8
16,2004.0,1,65.0,27.0,8.9,39.0,5
16,2004.0,1,,,,,8
16,2004.0,1,,,,,8
16,2004.0,1,60.0,22.0,8.8,8.0,7
29,2004.0,1,66.0,29.0,8.4,9.0,5
16,2004.0,1,57.0,20.0,7.7,9.0,5
6,2004.0,1,,,,,1
13,2004.0,1,80.0,23.0,8.3,150.0,7
16,2004.0,2,77.0,32.0,8.9,137.0,7
16,2004.0,2,78.0,30.0,8.7,20.0,7
6,2004.0,2,73.0,26.0,7.0,21.0,7
29,2004.0,2,83.0,64.0,8.7,25.0,5
16,2004.0,2,62.0,19.0,8.7,21.0,7
7,2004.0,2,79.0,47.0,9.1,81.0,7
7,2004.0,2,,,,,8
7,2004.0,2,66.0,9.0,5.8,12.0,7
16,2004.0,2,64.0,45.0,6.9,12.0,7
16,2004.0,2,57.0,33.0,4.8,5.0,7
16,2004.0,2,36.0,28.0,4.4,22.0,5
16,2004.0,2,54.0,29.0,7.7,7.0,7
29,2004.0,2,79.0,33.0,6.4,9.0,7
19,2004.0,2,74.0,27.0,7.9,25.0,7
29,2004.0,2,63.0,22.0,8.2,6.0,7
6,2004.0,2,55.0,12.0,8.2,5.0,7
29,2004.0,2,37.0,29.0,4.7,13.0,5
29,2004.0,2,,,,,8
16,2004.0,2,73.0,39.0,7.5,13.0,7
16,2004.0,2,63.0,9.0,7.3,23.0,7
7,2004.0,2,71.0,5.0,8.1,7.0,7
29,2004.0,2,65.0,8.0,8.8,4.0,7
16,2004.0,2,,,,,8
16,2004.0,3,73.0,21.0,8.6,30.0,1
16,2004.0,3,,,,,8
6,2004.0,3,,,,,8
7,2004.0,3,71.0,33.0,7.9,51.0,1
16,2004.0,3,,,,,8
16,2004.0,3,,,,,8
16,2004.0,3,60.0,8.0,7.7,11.0,1
29,2004.0,3,75.0,20.0,7.9,12.0,1
6,2004.0,3,62.0,35.0,4.9,11.0,1
6,2004.0,3,49.0,7.0,6.8,6.0,1
6,2004.0,3,,,,,1
16,2004.0,3,,,,,8
29,2004.0,3,,,,,8
29,2004.0,3,66.0,7.0,,,1
16,2004.0,3,66.0,12.0,4.3,6.0,1
7,2004.0,3,69.0,30.0,6.0,9.0,7
16,2004.0,3,78.0,30.0,7.0,9.0,2
19,2004.0,3,51.0,48.0,5.8,4.0,2
16,2004.0,3,,,,,8
6,2004.0,3,,,,,1
29,2004.0,3,68.0,15.0,,,1
6,2004.0,3,66.0,10.0,,,1
7,2004.0,3,42.0,8.0,6.8,9.0,1
16,2004.0,3,51.0,11.0,,,7
4,2004.0,3,,,,,8
6,2004.0,3,,,,,8
6,2004.0,3,,,,,8
6,2004.0,3,66.0,5.0,,,1
6,2004.0,3,,,,,8
16,2004.0,3,72.0,28.0,7.0,5.0,7
19,2004.0,3,,,,,8
6,2004.0,3,,,,,8
4,2004.0,3,28.0,17.0,3.9,26.0,1
19,2004.0,3,,,,,8
29,2004.0,3,58.0,10.0,8.0,4.0,7
6,2004.0,3,,,,,8
16,2004.0,3,,,,,8
29,2004.0,3,,,,,8
7,2004.0,3,,,,,8
29,2004.0,3,,,,,8
6,2004.0,3,52.0,4.0,,,1
29,2004.0,3,,,,,8
4,2004.0,3,,,,,8
29,2004.0,3,,,,,8
6,2004.0,3,,,,,1
4,2004.0,4,,,,,8
16,2004.0,4,,,,,8
16,2004.0,4,84.0,55.0,8.6,246.0,7
16,2004.0,4,88.0,64.0,9.0,178.0,1
16,2004.0,4,75.0,5.0,9.0,54.0,1
6,2004.0,4,,,,,8
6,2004.0,4,,,,,1
6,2004.0,4,84.0,14.0,8.6,44.0,1
6,2004.0,4,79.0,30.0,8.4,34.0,1
7,2004.0,4,80.0,49.0,8.3,30.0,2
16,2004.0,4,,,,,8
6,2004.0,4,80.0,22.0,9.1,37.0,1
7,2004.0,4,73.0,9.0,7.8,13.0,1
6,2004.0,4,55.0,15.0,4.8,4.0,1
6,2004.0,4,77.0,8.0,,,1
6,2004.0,4,60.0,23.0,6.6,5.0,1
6,2004.0,4,67.0,23.0,6.6,12.0,1
16,2004.0,4,60.0,16.0,8.0,44.0,1
16,2004.0,4,64.0,38.0,8.0,129.0,1
16,2004.0,4,71.0,31.0,8.0,10.0,1
16,2004.0,4,81.0,26.0,9.0,20.0,1
29,2004.0,4,74.0,14.0,8.5,8.0,1
6,2004.0,4,45.0,5.0,,,1
6,2004.0,4,,,,,8
7,2004.0,4,81.0,32.0,8.8,17.0,1
16,2004.0,4,,,,,8
6,2004.0,4,66.0,12.0,,,1
6,2004.0,4,,,,,8
7,2004.0,4,75.0,22.0,8.6,8.0,1
6,2004.0,4,74.0,10.0,8.6,12.0,1
16,2004.0,4,68.0,23.0,8.5,63.0,1
7,2004.0,4,62.0,13.0,8.3,10.0,1
6,2004.0,4,,,,,8
6,2004.0,4,77.0,21.0,9.0,22.0,1
7,2004.0,4,,,,,8
29,2004.0,4,,,,,8
29,2004.0,4,66.0,30.0,8.7,29.0,1
29,2004.0,4,64.0,17.0,9.1,10.0,1
29,2004.0,4,73.0,25.0,,,1
6,2004.0,4,,,,,8
16,2004.0,4,70.0,20.0,8.6,18.0,1
6,2004.0,4,,,,,8
6,2004.0,4,,,,,8
6,2004.0,4,,,,,1
6,2004.0,4,,,,,8
29,2004.0,4,69.0,25.0,,,1
7,2004.0,4,69.0,11.0,7.3,8.0,1
7,2004.0,4,64.0,9.0,,,7
4,2004.0,5,,,,,8
6,2004.0,5,81.0,43.0,8.0,31.0,1
6,2004.0,5,66.0,10.0,7.5,6.0,1
6,2004.0,5,53.0,13.0,,,1
4,2004.0,5,75.0,55.0,8.1,18.0,7
4,2004.0,5,73.0,34.0,8.4,17.0,1
4,2004.0,5,74.0,40.0,7.5,13.0,1
4,2004.0,5,70.0,35.0,8.9,9.0,1
4,2004.0,5,,,,,8
6,2004.0,5,,,,,8
6,2004.0,5,37.0,6.0,,,1
29,2004.0,5,74.0,12.0,,,1
19,2004.0,5,68.0,9.0,,,8
6,2004.0,5,,,,,8
4,2004.0,5,,,,,8
19,2004.0,5,76.0,12.0,,,1
6,2004.0,5,,,,,8
29,2004.0,5,,,,,8
7,2004.0,5,72.0,18.0,,,1
16,2004.0,6,89.0,74.0,8.5,272.0,1
16,2004.0,6,80.0,18.0,9.2,46.0,1
19,2004.0,6,88.0,58.0,8.2,65.0,1
16,2004.0,6,57.0,15.0,6.5,21.0,1
16,2004.0,6,57.0,51.0,5.5,102.0,5
6,2004.0,6,,,,,8
4,2004.0,6,46.0,28.0,5.9,34.0,1
29,2004.0,6,56.0,57.0,4.7,69.0,5
6,2004.0,6,,,,,1
16,2004.0,6,62.0,8.0,8.1,8.0,1
6,2004.0,6,,,,,1
29,2004.0,6,81.0,18.0,9.3,12.0,1
29,2004.0,6,87.0,69.0,9.1,33.0,1
16,2004.0,6,50.0,7.0,6.6,8.0,1
6,2004.0,6,66.0,12.0,,,1
16,2004.0,6,73.0,34.0,9.1,23.0,7
16,2004.0,6,,,8.7,7.0,1
16,2004.0,6,,,,,1
29,2004.0,6,,,,,8
16,2004.0,6,57.0,27.0,7.8,14.0,7
16,2004.0,6,,,,,7
29,2004.0,6,63.0,11.0,6.2,5.0,1
29,2004.0,6,72.0,28.0,8.7,7.0,7
29,2004.0,6,58.0,12.0,,,1
29,2004.0,6,36.0,5.0,,,1
29,2004.0,6,64.0,34.0,,,1
4,2004.0,6,,,,,1
29,2004.0,6,,,,,8
7,2004.0,6,,,,,8
6,2004.0,7,,,,,8
6,2004.0,7,76.0,28.0,9.0,222.0,1
16,2004.0,7,89.0,63.0,8.8,245.0,7
29,2004.0,7,85.0,87.0,8.5,268.0,5
7,2004.0,7,87.0,55.0,9.4,306.0,1
6,2004.0,7,76.0,37.0,7.9,84.0,1
16,2004.0,7,,,,,8
6,2004.0,7,,,,,8
16,2004.0,7,,,,,8
16,2004.0,7,68.0,37.0,8.9,46.0,7
7,2004.0,7,65.0,31.0,8.1,27.0,7
16,2004.0,7,,,,,8
16,2004.0,7,,,,,8
16,2004.0,7,67.0,21.0,8.4,20.0,7
16,2004.0,7,77.0,13.0,8.0,10.0,7
7,2004.0,7,70.0,12.0,9.2,60.0,1
6,2004.0,7,,,,,8
16,2004.0,7,66.0,34.0,7.0,22.0,7
29,2004.0,7,72.0,75.0,8.4,49.0,5
16,2004.0,7,69.0,27.0,7.1,18.0,1
16,2004.0,7,74.0,38.0,7.7,38.0,7
16,2004.0,7,81.0,40.0,7.9,22.0,7
16,2004.0,7,78.0,42.0,8.2,48.0,5
7,2004.0,7,67.0,21.0,7.3,12.0,1
16,2004.0,7,61.0,14.0,6.5,11.0,7
6,2004.0,7,,,,,8
6,2004.0,7,77.0,20.0,8.8,15.0,7
16,2004.0,7,59.0,24.0,4.2,10.0,7
16,2004.0,7,,,,,8
16,2004.0,7,62.0,30.0,7.8,4.0,7
16,2004.0,7,71.0,27.0,7.1,12.0,1
13,2004.0,7,,,8.2,11.0,5
29,2004.0,8,95.0,91.0,8.2,1218.0,5
16,2004.0,8,82.0,36.0,8.7,142.0,7
13,2004.0,8,96.0,81.0,9.1,8665.0,5
16,2004.0,8,73.0,42.0,7.8,70.0,5
7,2004.0,8,92.0,60.0,8.8,279.0,7
16,2004.0,8,75.0,51.0,8.6,27.0,7
16,2004.0,8,70.0,67.0,7.4,254.0,5
16,2004.0,8,65.0,47.0,6.9,30.0,5
29,2004.0,8,74.0,61.0,8.5,26.0,5
16,2004.0,8,70.0,26.0,8.5,21.0,5
29,2004.0,8,73.0,47.0,8.0,8.0,5
6,2004.0,8,,,,,8
13,2004.0,8,72.0,19.0,3.5,1509.0,7
29,2004.0,8,64.0,27.0,5.3,20.0,5
16,2004.0,8,68.0,29.0,8.0,11.0,7
16,2004.0,8,32.0,4.0,4.8,16.0,7
7,2004.0,8,56.0,11.0,6.7,7.0,7
29,2004.0,8,61.0,45.0,6.1,14.0,7
29,2004.0,8,71.0,35.0,8.5,4.0,5
16,2004.0,8,68.0,50.0,8.7,12.0,5
29,2004.0,8,62.0,31.0,8.1,9.0,7
29,2004.0,8,44.0,26.0,,,7
16,2004.0,8,57.0,33.0,,,7
29,2004.0,8,76.0,56.0,5.1,15.0,7
7,2004.0,8,78.0,28.0,8.5,15.0,7
13,2004.0,8,88.0,9.0,8.9,9851.0,5
6,2004.0,8,79.0,32.0,8.3,14.0,7
6,2004.0,8,,,,,8
16,2004.0,8,65.0,27.0,7.8,17.0,5
29,2004.0,8,66.0,38.0,8.6,5.0,7
29,2004.0,8,59.0,41.0,,,7
29,2004.0,8,31.0,5.0,,,7
6,2004.0,8,51.0,9.0,7.2,10.0,5
6,2004.0,8,47.0,11.0,,,1
7,2004.0,8,69.0,18.0,8.4,9.0,5
7,2004.0,8,68.0,20.0,,,7
16,2004.0,8,67.0,4.0,7.4,8.0,1
13,2004.0,8,93.0,48.0,8.9,537.0,5
7,2004.0,8,,,,,7
16,2004.0,9,84.0,57.0,9.1,81.0,7
29,2004.0,9,81.0,66.0,7.5,23.0,7
6,2004.0,9,,,,,8
16,2004.0,9,73.0,19.0,8.7,7.0,7
16,2004.0,9,,,8.9,54.0,1
16,2004.0,9,42.0,19.0,8.3,18.0,1
16,2004.0,9,57.0,25.0,8.2,5.0,7
29,2004.0,9,62.0,29.0,5.0,5.0,7
16,2004.0,9,65.0,12.0,,,7
19,2004.0,9,,,,,8
29,2004.0,9,41.0,21.0,4.0,10.0,1
29,2004.0,9,55.0,21.0,,,7
29,2004.0,9,70.0,19.0,8.0,8.0,7
16,2004.0,9,,,,,8
16,2004.0,10,90.0,37.0,8.2,84.0,1
19,2004.0,10,81.0,57.0,8.7,34.0,2
29,2004.0,10,92.0,42.0,9.1,93.0,1
16,2004.0,10,83.0,24.0,7.5,36.0,1
7,2004.0,10,80.0,43.0,8.5,48.0,1
29,2004.0,10,85.0,28.0,8.7,22.0,1
16,2004.0,10,78.0,36.0,7.6,9.0,1
16,2004.0,10,86.0,25.0,8.1,18.0,1
16,2004.0,10,86.0,14.0,8.1,10.0,1
16,2004.0,10,48.0,14.0,6.8,4.0,1
16,2004.0,10,,,7.2,10.0,1
6,2004.0,10,84.0,38.0,8.6,14.0,1
16,2004.0,10,71.0,38.0,7.8,5.0,1
29,2004.0,10,88.0,32.0,8.5,14.0,1
29,2004.0,10,86.0,18.0,8.3,11.0,1
16,2004.0,10,,,,,8
16,2004.0,10,63.0,20.0,,,5
16,2004.0,10,61.0,57.0,7.2,13.0,1
6,2004.0,10,77.0,20.0,7.8,6.0,1
29,2004.0,10,74.0,41.0,,,5
16,2004.0,10,,,,,8
6,2004.0,10,,,,,1
16,2004.0,10,66.0,24.0,9.1,14.0,1
16,2004.0,10,56.0,20.0,6.0,7.0,1
16,2004.0,10,68.0,28.0,9.0,6.0,1
29,2004.0,10,,,,,8
16,2004.0,10,74.0,41.0,9.1,12.0,1
29,2004.0,10,,,,,8
16,2004.0,10,,,,,8
6,2004.0,10,,,,,8
16,2004.0,10,,,,,8
16,2004.0,10,60.0,4.0,6.7,6.0,1
6,2004.0,10,,,,,1
29,2004.0,10,54.0,10.0,,,1
16,2004.0,10,57.0,9.0,,,5
7,2004.0,10,,,,,8
29,2004.0,10,62.0,11.0,9.1,9.0,1
13,2004.0,10,89.0,20.0,,,1
13,2004.0,10,,,,,8
7,2004.0,11,90.0,54.0,9.1,137.0,1
6,2004.0,11,85.0,38.0,9.1,132.0,1
29,2004.0,11,84.0,67.0,8.7,27.0,5
16,2004.0,11,,,,,8
13,2004.0,11,81.0,39.0,5.0,346.0,1
16,2004.0,11,66.0,20.0,8.3,6.0,1
6,2004.0,11,,,6.8,8.0,1
16,2004.0,11,70.0,7.0,8.8,6.0,7
6,2004.0,11,,,,,8
16,2004.0,11,75.0,31.0,8.0,9.0,7
16,2004.0,11,73.0,26.0,8.1,20.0,7
16,2004.0,11,64.0,25.0,6.0,6.0,7
7,2004.0,11,,,8.5,4.0,7
16,2004.0,11,61.0,25.0,6.0,6.0,7
29,2004.0,11,67.0,15.0,8.0,6.0,7
29,2004.0,11,38.0,5.0,,,7
13,2004.0,11,72.0,34.0,8.1,43.0,1
7,2004.0,11,59.0,22.0,6.6,7.0,1
13,2004.0,11,86.0,51.0,8.8,295.0,5
29,2004.0,11,69.0,32.0,7.0,4.0,7
13,2004.0,11,75.0,51.0,8.3,106.0,7
19,2005.0,0,88.0,65.0,7.6,451.0,5
16,2005.0,0,94.0,75.0,8.9,997.0,5
16,2005.0,0,96.0,38.0,8.9,1013.0,5
16,2005.0,0,60.0,34.0,7.2,82.0,7
16,2005.0,0,84.0,60.0,9.0,212.0,5
29,2005.0,0,93.0,58.0,8.6,118.0,0
16,2005.0,0,47.0,21.0,6.6,129.0,5
7,2005.0,0,96.0,82.0,9.4,767.0,5
16,2005.0,0,,,,,8
16,2005.0,0,69.0,29.0,8.8,68.0,7
16,2005.0,0,91.0,77.0,9.1,933.0,7
13,2005.0,0,93.0,47.0,8.9,1841.0,5
16,2005.0,0,84.0,23.0,8.3,13.0,1
16,2005.0,0,75.0,58.0,8.2,73.0,5
19,2005.0,0,79.0,45.0,8.2,38.0,7
16,2005.0,0,,,,,8
6,2005.0,0,,,,,8
29,2005.0,0,,,,,8
16,2005.0,0,57.0,22.0,9.1,26.0,7
7,2005.0,0,85.0,42.0,8.9,141.0,7
16,2005.0,0,83.0,41.0,8.7,38.0,7
16,2005.0,0,84.0,52.0,8.5,72.0,5
16,2005.0,0,68.0,44.0,8.2,56.0,5
16,2005.0,0,69.0,42.0,7.9,42.0,7
29,2005.0,0,50.0,14.0,5.9,21.0,5
4,2005.0,0,83.0,41.0,7.6,45.0,1
16,2005.0,0,68.0,36.0,8.4,17.0,7
28,2005.0,0,81.0,72.0,8.2,146.0,5
6,2005.0,0,,,,,1
16,2005.0,0,53.0,6.0,6.0,8.0,1
16,2005.0,0,60.0,12.0,7.1,8.0,2
29,2005.0,0,84.0,27.0,8.7,15.0,1
4,2005.0,0,67.0,5.0,7.6,10.0,1
28,2005.0,0,79.0,76.0,8.1,107.0,7
29,2005.0,0,73.0,39.0,7.3,20.0,7
6,2005.0,0,,,,,8
29,2005.0,0,,,,,8
6,2005.0,0,69.0,12.0,8.2,26.0,2
29,2005.0,0,85.0,55.0,8.2,21.0,5
16,2005.0,0,75.0,52.0,8.3,62.0,5
16,2005.0,0,64.0,27.0,7.4,12.0,7
29,2005.0,0,84.0,47.0,8.0,22.0,7
28,2005.0,0,81.0,33.0,8.6,31.0,1
16,2005.0,0,74.0,49.0,8.3,19.0,5
16,2005.0,0,74.0,33.0,8.4,65.0,5
6,2005.0,0,,,8.8,4.0,1
16,2005.0,0,68.0,26.0,8.5,8.0,5
29,2005.0,0,72.0,31.0,6.0,6.0,7
16,2005.0,0,47.0,14.0,8.8,76.0,5
4,2005.0,0,,,,,8
16,2005.0,0,68.0,37.0,8.0,5.0,5
19,2005.0,0,64.0,30.0,6.4,8.0,7
4,2005.0,0,65.0,20.0,7.5,4.0,2
16,2005.0,0,48.0,33.0,8.1,12.0,5
7,2005.0,0,67.0,7.0,6.6,7.0,2
